userId,0
1,4.401197604790419
2,3.909090909090909
3,1.619047619047619
4,3.5193798449612403
5,3.5789473684210527
6,3.6802721088435373
7,3.4495798319327733
8,3.574468085106383
9,4.2105263157894735
10,3.222972972972973
11,3.843137254901961
12,4.288461538461538
13,3.875
14,3.425
15,3.444915254237288
16,3.7378048780487805
17,4.23936170212766
18,3.7765042979942693
19,2.8732394366197185
20,3.768581081081081
21,3.3910505836575875
22,2.608910891089109
23,3.5942028985507246
24,3.6914893617021276
25,4.868421052631579
26,3.238095238095238
27,3.6808510638297873
28,3.084375
29,4.293103448275862
30,4.774193548387097
31,3.9285714285714284
32,3.730769230769231
33,3.870967741935484
34,3.3285714285714287
35,4.142857142857143
36,2.55
37,4.142857142857143
38,3.232876712328767
39,4.0
40,3.671232876712329
41,3.2588235294117647
42,3.7137546468401488
43,4.4523809523809526
44,3.4545454545454546
45,4.077814569536423
46,4.0
47,2.8674698795180724
48,4.032258064516129
49,4.2894736842105265
50,2.9225352112676055
51,3.8959390862944163
52,4.536458333333333
53,5.0
54,3.0344827586206895
55,2.847826086956522
56,3.7954545454545454
57,3.501597444089457
58,3.919191919191919
59,4.230769230769231
60,3.75
61,4.054054054054054
62,4.229437229437229
63,3.548523206751055
64,3.7645011600928076
65,4.032258064516129
66,4.1289592760181
67,3.890625
68,3.2632772020725387
69,4.487179487179487
70,4.3125
71,3.6666666666666665
72,4.297297297297297
73,4.00390625
74,4.333333333333333
75,3.1982758620689653
76,3.0294117647058822
77,4.0
78,3.4270833333333335
79,4.2444444444444445
80,4.34375
81,2.769230769230769
82,3.3919753086419755
83,3.4277777777777776
84,3.8035714285714284
85,3.4444444444444446
86,3.9491525423728815
87,4.153846153846154
88,4.357142857142857
89,2.491596638655462
90,4.05
91,3.4606299212598426
92,4.071428571428571
93,4.417721518987341
94,3.0357142857142856
95,4.234513274336283
96,4.0
97,4.266666666666667
98,4.077586206896552
99,4.05
100,3.895238095238095
101,3.6097560975609757
102,3.4150943396226414
103,4.011690647482014
104,3.6196319018404908
105,3.963872832369942
106,4.517241379310345
107,3.90625
108,4.157894736842105
109,3.2580645161290325
110,3.8088235294117645
111,3.2919847328244276
112,3.5923076923076924
113,3.661764705882353
114,3.375
115,3.8043478260869565
116,3.4411764705882355
117,3.3453237410071943
118,3.888888888888889
119,4.173758865248227
120,3.473684210526316
121,3.280701754385965
122,4.62037037037037
123,4.022222222222222
124,4.116279069767442
125,3.8194444444444446
126,3.289473684210526
127,2.973684210526316
128,4.2272727272727275
129,3.8984375
130,3.5357142857142856
131,3.466666666666667
132,3.074626865671642
133,3.0
134,3.588235294117647
135,3.7241379310344827
136,3.3292682926829267
137,3.9768518518518516
138,3.5833333333333335
139,2.265734265734266
140,3.6303630363036303
141,3.5386904761904763
142,3.8823529411764706
143,3.1486486486486487
144,3.6352459016393444
145,3.347826086956522
146,3.1578947368421053
147,3.375
148,3.6923076923076925
149,2.8958333333333335
150,3.6
151,3.774193548387097
152,4.119565217391305
153,2.120967741935484
154,4.86
155,3.588235294117647
156,3.6353711790393013
157,3.6875
158,3.375
159,3.24025974025974
160,2.9187956204379564
161,3.8392857142857144
162,4.258064516129032
163,3.125
164,4.233333333333333
165,3.7291666666666665
166,4.083815028901734
167,3.5
168,4.380597014925373
169,4.315508021390374
170,3.3617021276595747
171,4.603174603174603
172,3.772727272727273
173,3.4166666666666665
174,3.656716417910448
175,3.0
176,4.057142857142857
177,3.5010245901639343
178,4.1171875
179,3.828125
180,3.608695652173913
181,3.0526315789473686
182,3.5131027253668763
183,3.933333333333333
184,4.1375
185,3.8181818181818183
186,4.1092715231788075
187,3.5253164556962027
188,4.37037037037037
189,4.1
190,3.880952380952381
191,3.6
192,4.045454545454546
193,3.85
194,3.475
195,3.708029197080292
196,3.903225806451613
197,3.774193548387097
198,3.5828571428571427
199,3.495850622406639
200,3.9361313868613137
201,4.161616161616162
